EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _energy(),EEG _iqr(),EEG _entropy(),EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _energy(),EEG _iqr(),EEG _entropy(),EEG _skewness(),EEG _kurtosis(),EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _iqr(),EEG _entropy(),EEG _skewness(),EEG _kurtosis(),state,subject
49.59,195.7937739050964,235.73375274239072,332,-347,8158874,339.75,5.158362633495707,1090.0255390493503,2640.2117953338848,176.29109205159017,19800.143052115738,10.0,8158874.000000001,810.2716298853134,4.000484853184383,[4.89164686],[27.74922867],35.100780618100224,198.90275312322854,177.69669498502645,454.6696603029501,-454.6696603029501,236.35044161160351,4.9763205397328285,[0.03370436],[-0.35712736],0,2
48.38,27.369976251359812,25.204237714595234,112,-13,617948,37.0,5.130871536086184,279.67750862768554,734.6621612467944,94.95974553683804,9676.0,10.907924257073452,617948.0,255.0245998836296,4.319057607238004,[10.61057676],[131.05186181],34.061333649755994,43.92682039483395,36.69253288776357,156.27059864222701,-31.112698372208094,69.11968786098504,4.79850799352032,[0.77203479],[-0.51717557],1,3
25.775,609.2298534830676,700.5295482438969,1156,-1219,74365073,1017.0,5.117386340507535,3802.801959954052,7739.752596392834,987.7468270547888,59478.27793465043,148.86247956544312,74365073.00000001,2740.364462222474,4.3331844396376455,[4.74949091],[27.25007713],20.697015485330244,609.4234968804534,523.6548622125117,1581.0907627331203,-1473.6105319927651,684.4793641885781,4.944268673451887,[-0.22765487],[0.11563719],0,4
50.235,258.0166656923541,331.36159583600204,488,-391,13819231,455.0,5.0796170840837105,1677.1906881410466,3317.568747684509,659.4548353635656,22427.554532344602,11.054112145703412,13819231.0,1435.4457432654228,4.4009371182362305,[4.65429981],[23.87309541],33.12795269858975,260.765591576036,238.5014637704632,621.5468606629753,-482.953931550412,274.7109844909738,4.996382855539573,[0.27250148],[-0.15875803],0,0
56.145,444.8950707470246,530.7715942250054,689,-747,40216777,795.75,5.1476832019895316,2471.0633772523925,5840.430017182126,310.33171749447285,46742.748278002284,181.8210125741428,40216777.00000001,1888.67655075612,4.2027657924563835,[5.53920893],[35.06507881],38.11305550595492,446.8011638301763,354.86921092879913,893.7829714197961,-965.2007563196374,570.8119491128406,4.981589390457479,[-0.10306969],[-0.30347658],1,1
52.38,196.81675640046504,236.4750538516435,339,-347,8296100,342.75,5.1610797580004055,1193.847006173932,2621.226683415523,223.10039788663974,19242.513256353326,68.154848683481,8296100.000000003,974.2945560954014,4.235724436267858,[4.82543083],[26.46003178],36.458425637978394,200.37785107141957,179.79341115004152,478.0041840821061,-454.6696603029501,237.76465517397662,4.9761393678065104,[0.06269478],[-0.3705142],0,2
49.825,28.387750439229947,25.945538823848032,113,-13,657679,33.25,5.131032204398871,277.14652458612017,762.1474948524302,95.429058691227,9965.0,5.7487909651809,657679.0000000001,234.60620862811373,4.193743656011615,[10.42538406],[127.80665139],35.185633431842604,45.28096951258885,36.69253288776357,156.27059864222701,-31.112698372208094,69.29646455628168,4.787241947396784,[0.81169515],[-0.45713097],1,3
24.535,608.0519786786323,677.5492138570601,1156,-1219,74065835,1006.0,5.116374626579921,4009.322306109959,7615.1933426360965,1094.8403933183765,50580.39445449434,187.046621980208,74065835.0,2206.244205835229,4.436747256393943,[4.21083704],[19.68778373],20.84550790937941,608.189641312642,528.8966526250492,1581.0907627331203,-1473.6105319927651,689.2523349615873,4.928350426327981,[-0.2684141],[0.22196737],0,4
52.01,257.0323518547811,331.36159583600204,488,-386,13754134,438.5,5.079008835747,1608.3735411579203,3341.7463326983884,585.0704871458026,24666.45224919741,101.43989056942455,13754134.0,927.5999727710577,4.374702923006984,[4.93770445],[27.2544334],34.00476510726107,260.02758690185163,244.26743322425466,621.5468606629753,-482.953931550412,283.3730425605089,5.013663724647373,[0.29642784],[-0.27230438],0,0
54.885,443.5826098654004,540.4085086452919,689,-731,39955579,795.75,5.138482969783624,2588.1319902203845,5766.901403804114,499.75302746806494,50610.46464513792,236.60518407437473,39955578.99999999,1412.7448600382334,4.370236135177382,[6.28343871],[46.50414417],36.68469980795808,445.45721208663804,371.1187612076659,893.7829714197961,-922.067242667258,575.2313664952565,5.003232562133445,[-0.05945702],[-0.4135868],1,1
50.4,195.2707351345818,237.9576560701491,345,-326,8134164,342.5,5.1575053756459,1201.4172095061106,2586.650476717438,206.57939002173651,21229.02811697269,211.4000946073582,8134164.0,795.1873460429222,4.395945111613711,[5.70129762],[37.07419716],34.55630839658658,198.68739655549368,187.656096768848,478.0041840821061,-417.1930009000631,242.36084925168922,4.988627508771124,[0.1244676],[-0.37394909],0,2
44.215,34.398819383810256,32.61724880712324,113,-77,627649,42.0,5.114655396346903,306.6250487868125,730.4998832693163,91.35342338028397,8843.0,1.7822758354984019,627648.9999999999,264.4313221219339,4.218592544642245,[8.36054416],[91.09725248],31.402612152494576,46.390957631848906,36.1683538465098,154.14927829866738,-94.75230867899738,63.109280220899365,4.796662492289277,[0.6948665],[-0.04467944],1,3
30.62,606.3668737653798,684.9622249495881,1156,-1219,73723674,1003.5,5.119775813318952,4128.129961529049,7528.759328118157,935.9490927332861,55609.021195538386,639.5488748009441,73723674.0,2704.195159681031,4.5176537919388124,[4.65973439],[25.19796836],25.48412839396318,606.6044256350262,534.1384430375869,1581.0907627331203,-1473.6105319927651,700.3892667652754,4.95736103131896,[-0.22949983],[0.1163811],0,4
43.26,260.0691877174226,338.03330581927725,490,-387,13901482,448.25,5.0903300202083335,1681.6082612038235,3327.713277289835,742.2169802486836,24978.246963297777,8.962741123587518,13901482.0,1290.7320982928727,4.432372871073072,[4.95685719],[27.63773635],28.97016482521285,262.04606379413525,237.97728472920946,669.6301217836606,-482.953931550412,281.95882899813586,4.998482324179849,[0.26261865],[-0.25750006],0,0
48.35,445.79294240712244,545.5976164100615,689,-731,40213814,795.75,5.145030404694358,2450.6154550994165,5848.786018587779,813.5963112228357,50774.48951494578,0.49289826964239963,40213814.00000001,2324.6911607355746,4.178320918004715,[6.14057157],[45.00873668],33.48150608918303,447.1555196461294,426.15756053931113,893.0758646386096,-939.0378054157352,575.938473276443,5.000576213775083,[-0.08554769],[-0.41312518],1,1
46.195,195.16935460004984,243.8880649441715,345,-326,8045011,345.5,5.156111577445432,1102.1660505640302,2613.4729761342646,227.41603027794798,22849.95107576925,52.21714703661779,8045011.0,1026.2831132432802,4.258832990351578,[6.31133077],[46.54887956],31.968297577443813,197.99768420362903,179.7934111500415,478.0041840821061,-417.1930009000631,236.88077169749343,4.976284913939682,[0.09625646],[-0.35197722],0,2
35.995,40.535601327721785,42.99546433666246,113,-77,587755,57.25,5.066367168474992,323.90204691362123,694.8686667314669,98.06169578344779,7199.0,7.312425916982611,587755.0,306.56251589301394,4.271409187962275,[6.17206434],[50.69001257],25.639691885824213,47.76380638098266,27.78148918644957,154.14927829866738,-94.75230867899738,58.68986283848346,4.750049611193102,[0.79085423],[0.19783365],1,3
16.49,580.5235653270245,638.2602550666616,784,-1219,67455906,1034.5,5.136038128120251,3239.2787567085934,7547.382270452215,830.20982945942,58744.64103909391,79.44801192676441,67455906.0,3136.597696859959,4.130349093504306,[5.20712654],[31.50685956],11.073292193381334,580.6521438865097,530.4691897488104,1064.195705685754,-1473.6105319927651,696.676956164046,4.967104913432727,[-0.41422118],[-0.11735891],0,4
38.21,256.78073506398414,330.62029472674925,490,-387,13479270,442.5,5.08884668017647,1724.081489356398,3241.4214502373225,737.8981503721739,29441.475857356996,152.6361981911964,13479270.000000006,1222.3861001587402,4.5784376793706745,[6.53442849],[51.07149635],24.154767645332463,258.4819088447004,235.88056856419442,669.6301217836606,-506.9955621107546,279.1304018733897,4.994132477916924,[0.2107904],[-0.20700934],0,0
42.54,446.5523019759276,563.3888430321288,693,-731,40243722,783.75,5.141311508655793,2627.8968564576107,5773.896441037041,668.2309280553784,45323.440670355434,449.1894403485951,40243722.0,1685.3279134832944,4.384081360854099,[5.50833647],[33.46843232],31.812734085582775,447.4444769465817,335.9987654436636,893.0758646386096,-942.5733393216678,561.0892308715255,4.980306310528702,[-0.14028143],[-0.30173931],1,1
47.56,192.16057452037344,238.69895717940193,345,-317,7837528,360.25,5.152035581815104,1063.4137778224308,2589.72568762358,239.45142438968483,22516.869826915055,89.10380092652704,7837528.000000001,893.7789974905737,4.208162957471283,[6.27212338],[45.86488422],33.99769403944921,195.01742691359664,176.12415786126516,478.0041840821061,-417.1930009000631,236.8807716974934,4.9864873045923686,[0.11380076],[-0.39703365],0,2
29.095,40.37506625381561,42.99546433666246,113,-77,495333,54.25,5.028280684350508,336.31082280433935,618.2459304068797,80.53752595855083,5819.0,10.64717900643354,495333.0,353.6015999411759,4.4274945984535385,[4.85766352],[32.99652165],20.831365773755692,45.19645118811874,24.112235897673205,154.14927829866738,-94.75230867899738,44.72450391004913,4.7402032673035155,[0.88836637],[0.7394155],1,3
77.545,578.793277409992,620.4690284445944,804,-1045,68202977,1065.75,5.167557456904371,3480.2000477939127,7489.404824639621,674.2712247001839,58150.31045117928,314.18465766245464,68202977.0,2506.5253503488766,4.340444339169013,[5.24877846],[31.34529146],52.601673452467274,581.590877636505,562.4441112652901,1079.0449480906716,-1356.2308063157984,755.1900423072328,4.989792439092442,[-0.26077032],[-0.39812049],0,4
39.56,258.0017759628798,329.1376925082436,490,-387,13625982,446.75,5.084109109947114,1718.0228655681217,3267.1668817777127,637.454489702805,29131.756242884243,141.2320944464741,13625982.000000006,1467.174506798422,4.531294421919236,[6.23734577],[47.32927484],26.19830624296159,259.6989771831996,240.07400089422455,669.6301217836606,-506.9955621107546,286.9085764664417,4.998525185941459,[0.23407458],[-0.25387875],0,0
49.875,447.26689948508374,564.8714452506343,713,-762,40507039,802.75,5.13402910430169,2597.5086496915487,5810.334569951853,472.58157215191,42666.72976141672,240.1902587993457,40507038.99999999,1387.0499871444465,4.327314557222062,[5.22582902],[29.59833455],37.17260348697681,448.5012737440107,392.6101018990703,893.0758646386096,-942.5733393216678,555.7859300126264,5.0206000371704596,[-0.11953819],[-0.43496993],1,1
50.935,187.8160024465434,231.2859460868739,345,-289,7573845,359.25,5.156778727237616,1201.400145651969,2475.9811570420784,244.27022024064755,18082.62705939162,115.32684133231594,7573845.0,802.9741019802759,4.412278847472498,[5.00958815],[27.51270806],36.96754252043271,191.0566036545191,170.35818840747373,467.39758236430794,-377.59502115361636,222.03152929257595,4.982147473803808,[0.12600906],[-0.44981194],0,2
24.125,36.72532334779369,34.841152134881646,109,-77,386153,50.25,5.0177803252804996,317.12956790880287,534.3985751833326,91.63052033239396,4825.0,11.158114720399102,386152.99999999994,282.5173233704174,4.482243064405077,[4.17743907],[25.86477459],17.274618664387358,40.40238297427517,23.063877815165675,154.14927829866738,-94.75230867899738,36.4159992311072,4.778032329706447,[0.78339001],[1.04834285],1,3
91.61,580.3509954329362,591.5582851837352,804,-1013,69039934,1091.0,5.174739048070051,3480.0931802394903,7545.123289705119,1099.0782154547135,57876.177522900245,331.2526634404249,69039934.0,2011.114065114024,4.401100241801107,[5.40894718],[31.77559447],60.66976182580578,584.396141328808,567.161722636574,1079.0449480906716,-1279.8632739476511,735.2142757387128,4.990848751440935,[-0.21312111],[-0.49680432],0,4
39.34,258.88954092431004,331.36159583600204,490,-387,13714286,447.0,5.08248967627179,1584.5146252287864,3347.177826533284,576.1619975432507,26267.859331678086,44.21957857757506,13714286.0,1088.582061537192,4.358265482968767,[5.23034629],[31.35755782],27.57009339846349,260.4060674216329,212.29251170777496,669.6301217836606,-506.9955621107546,274.3574311003805,4.979789523432867,[0.19791707],[-0.1236592],0,0
53.96,449.3267724051172,568.5779507968983,713,-762,40961246,804.75,5.142753276584153,2659.6238016752213,5821.309752415056,522.6151773991892,42466.248891739226,338.0410215116846,40961245.99999999,2045.5598472563872,4.325287042286474,[5.15528283],[29.08957406],39.37877664427883,450.838709462708,387.8924905277864,897.3185053257289,-942.5733393216678,571.3422791987305,4.997377311538138,[-0.12719395],[-0.36356762],1,1
52.93,189.05304837531713,225.35553721285152,323,-332,7708528,354.5,5.1560035496544785,1204.7346535821994,2501.4280750119874,233.11299464934072,18110.59606534433,189.32471190577195,7708528.0,815.8933968168292,4.3849637336281235,[4.85350323],[25.94071553],38.480751032171916,192.51460152414415,169.83400936621996,427.09249583667474,-366.9884194358182,222.38508268316917,4.990646132624173,[0.12011547],[-0.5387168],0,2
23.18,29.72570604712359,29.652044370112037,86,-57,284186,42.0,5.032307472905824,250.38672971443796,470.6298817360719,87.5775245606801,4636.0,2.4849373736795517,284186.0,245.47314566678904,4.352445532803496,[5.0053904],[37.36588717],16.37659305228044,33.951983741749174,21.491340691404382,110.30865786510142,-74.95331880577405,36.23922253581056,4.789871369349429,[0.72962114],[0.46430833],1,3
66.975,585.8987663197457,584.1452740912072,804,-1019,69552603,1094.0,5.169296535609976,3549.121424206678,7546.942434935964,883.1146556970185,57917.59894867771,346.55454785402344,69552603.00000001,2278.4520321347113,4.384563204156685,[5.23511516],[30.73549519],43.451711703913354,588.1113531891729,570.3067968840967,1079.0449480906716,-1339.2602435673211,736.2749359104926,4.982899349822425,[-0.30110202],[-0.44449331],0,4
42.82,254.3854704970392,326.17248807123246,468,-386,13309104,432.25,5.08130429692689,1566.8283904332677,3294.5641282167053,430.5621427792155,28231.581323237308,127.50123361798057,13309104.000000006,1040.403505042419,4.448682835201966,[6.02173155],[42.22668304],28.213560569343247,256.4166823746068,224.8728086978653,618.7184335382292,-506.9955621107546,276.47875144394015,5.0024977648421105,[0.17820667],[-0.20813852],0,0
53.445,449.49126462591016,575.2496607801736,713,-762,40979753,805.5,5.138809845828604,2597.1626782103904,5851.0254676348,574.7530276165413,42666.559350877054,100.27801872633056,40979753.0,2292.4527410001815,4.200114232178657,[4.95147193],[27.56408101],36.819050096383535,451.1575362886007,393.65845998157783,897.3185053257289,-942.5733393216678,565.1550948633482,5.017924144766799,[-0.12983249],[-0.43326195],1,1
52.91,194.0447420055488,233.5098494146323,370,-332,8090566,363.75,5.1606548396937715,1191.5512358734102,2582.7837021881164,268.0684751577432,20657.335452687967,83.96867482854508,8090566.000000003,804.4290810162648,4.345804700817533,[5.40518917],[33.60090336],37.79485745442096,197.5458902381925,173.50326265499632,505.58134854838147,-415.07168055650345,232.28457761978086,4.9822318522178435,[0.12550171],[-0.4796731],0,2
40.435,32.742568240747396,33.35854991637604,129,-54,541413,44.25,5.039287043671846,289.7177818655211,676.3701700037652,96.02519157612306,8087.0,10.138366866399258,541412.9999999999,244.43747237938948,4.302539594336929,[8.16647849],[86.53643452],28.432763671511076,43.57342022380157,28.30566822770333,176.06958851545033,-63.63961030678928,52.50267850310116,4.729837989565944,[1.14577312],[0.80610825],1,3
45.595,585.7795156669445,623.4342328816056,804,-1019,69043309,1082.0,5.171857743817948,3314.312690497809,7619.622063436294,822.5693109266213,57388.06223875217,25.61746660798662,69043309.0,2338.3096092691376,4.223450804102587,[5.15737645],[29.63332126],29.6772716063994,586.8013331187993,588.6530633279785,1114.4002871499988,-1339.2602435673211,779.5852262581686,4.999125771446834,[-0.31569143],[-0.50378194],0,4
72.2,257.8237576330001,330.6202947267492,579,-378,14337186,447.5,5.080184611054835,1500.1871228955508,3476.582315478575,425.0871253399868,31339.505693183844,41.26590208310793,14337186.0,1174.124045435005,4.313917004192335,[6.72497396],[52.50781163],49.8510280736516,263.06045883028486,250.55758171929983,748.8260812765539,-465.2762620207483,289.3834502005946,5.006889233025354,[0.40705554],[-0.16466607],0,0
53.395,448.1852953578464,575.2496607801736,713,-762,40744217,817.75,5.140695468476188,2702.9070562301986,5782.604123176773,490.7330314925168,46050.878219024584,388.83358930206214,40744217.00000001,1868.4150603868186,4.396508308108421,[5.46683508],[33.85566437],35.22098877090193,449.978407204168,417.2465168379972,948.9373003523469,-925.6027765731908,567.9835219880943,5.02004938290508,[-0.11089888],[-0.41958834],1,1
50.445,197.51733335330346,244.62936605342432,370,-332,8311559,362.25,5.157194780765752,1054.5706154141162,2683.1771870499147,318.7182125981137,24639.0596633066,35.611450986499285,8311559.0,823.8490928717935,4.223479383613112,[7.13032296],[57.6405942],35.228059838713804,200.79038522797848,174.55162073750384,505.58134854838147,-415.07168055650345,238.82531534575645,4.999164639098198,[0.12961077],[-0.53165471],0,2
51.875,33.3776777951972,34.841152134881646,131,-10,761017,47.25,5.075459189056213,304.6024849815335,817.45600868981,80.06525988328906,10375.0,14.800368212210662,761016.9999999997,254.3991856332301,4.227393646487036,[9.70371859],[113.07592224],36.52206524828519,49.71140462710745,33.54745864024098,176.06958851545033,-26.870057685088806,76.01397897755386,4.72714664057809,[1.02545397],[0.05544875],1,3
39.275,580.8005762522968,607.125608478044,797,-1019,67774367,1087.25,5.167459972589899,3243.8182702779177,7566.505800527162,1004.8425401861571,50444.85997824023,53.595125482324676,67774367.00000001,2432.2345238780254,4.178700513096463,[5.00847596],[27.1525427],27.428672042226175,581.480440728663,571.879334007858,1114.4002871499988,-1339.2602435673211,741.7550134646883,4.9841736438231035,[-0.36816611],[-0.41246694],0,4
110.93,262.60162813661304,318.7594769787044,626,-378,16253016,427.75,5.072977802852754,1522.8291497109715,3732.828335296248,478.51521538321197,31811.09315591992,25.728751200704206,16253016.000000002,1260.3686656834398,4.207846911007687,[6.33334681],[45.31192575],78.32621815203387,274.09867484174384,234.3080314404331,862.6702730475881,-465.2762620207483,304.763022691402,4.978364641513575,[0.57602878],[0.08615035],0,0
47.085,448.42566582991213,557.4584341581063,699,-747,40660515,801.75,5.146908899265378,2683.2289137499033,5784.530888189336,480.76352514235856,42432.87209385823,453.48481484624534,40660515.00000001,1773.228048541862,4.36351200490384,[5.15285804],[29.03649958],31.133911575643687,449.81468912208726,399.948608476623,948.9373003523469,-925.6027765731908,579.6507838776724,4.998172836250355,[-0.12049128],[-0.3778055],1,1
47.565,205.0517392635332,237.2163549608963,370,-353,8861729,365.5,5.151392089195258,1092.8686173151023,2769.0011168809187,343.2659619798197,25493.739827328845,18.5497683669749,8861729.000000002,1083.1294619311536,4.23101860637655,[7.17562166],[58.22736203],32.32892203584895,207.998763938635,180.84176923254904,505.58134854838147,-458.20519420888286,256.5029848754201,5.0062880806636,[0.08718895],[-0.45712745],0,2
60.61,33.47622887960949,37.065055462640046,131,-10,958846,54.0,5.127296521995221,319.2530314560013,925.701626824839,80.26761659365849,12122.0,15.231546211727817,958846.0,206.56549631882143,4.196261927601752,[10.55957689],[129.49312616],42.66682317679628,54.53230418751807,40.88596521779369,176.06958851545033,-26.870057685088806,85.02959043768234,4.737111176372583,[0.79084242],[-0.67682751],1,3
39.605,578.2704289300984,561.9062408136231,797,-1019,67193049,1101.25,5.167186567801366,3355.721505686446,7478.782131889757,742.6183415566771,60406.106832307676,145.6154945761149,67193049.0,1599.4268471430341,4.380849643910605,[5.72511669],[36.4184574],31.4379674915539,578.7718887437434,580.2661986679184,1114.4002871499988,-1339.2602435673211,777.994236000499,5.013534053036432,[-0.39218807],[-0.50072449],0,4
110.95,260.2716033300598,306.89865923065963,626,-427,16010242,421.75,5.073140452469081,1634.2118801244799,3652.3408289561385,514.9935349355757,28511.73057865413,59.98099529483407,16010242.0,1233.1369868995503,4.287087887135106,[5.36823543],[32.74157796],77.64739564209479,272.0700129562242,277.8148918644956,862.6702730475881,-543.0580079512686,306.70756633966505,4.994225118781655,[0.60992378],[0.02417281],0,0
50.955,448.43813728874574,568.5779507968983,708,-747,40738635,831.5,5.139427630521291,2541.571089344507,5854.831457677341,447.4625008034002,43250.01487076455,401.0178720962405,40738635.0,1419.842068533424,4.2757461243207455,[5.21563542],[29.59232236],34.45024237940859,450.00706194458775,440.3103946531628,948.9373003523469,-925.6027765731908,564.8015414727549,5.02256742981896,[-0.07750455],[-0.45540773],1,1
49.42,204.5566024356095,248.33587159968835,370,-353,8857148,365.0,5.156974616787658,1282.9170940043061,2685.3811144624415,303.89528390024657,22730.13599686232,83.49012886014164,8857148.0,948.5330729120178,4.458131225514686,[5.95455138],[40.64494608],32.94410493548125,207.847121582186,180.84176923254904,505.58134854838147,-458.20519420888286,257.03331496131,4.986885170897935,[0.12516503],[-0.42156584],0,2
68.39,34.35895661978111,29.65204437011204,153,-42,1171546,40.5,5.17298088616479,333.40830283133835,1029.7499228468662,102.16820015976423,13678.0,9.214581716245531,1171546.0,293.351597558093,4.054020378362943,[10.99441604],[138.18753413],48.443885579090384,59.25301637891526,45.60357658907758,205.0609665440988,-56.568542494923804,101.29304640497293,4.771965659034155,[0.58217967],[-0.99081126],1,3
56.635,571.5441205847542,572.2844563431623,797,-968,65974041,1061.25,5.170956386251081,3160.920448834478,7482.153628210266,582.2171285128339,65475.3206692805,108.19890583567286,65974041.0,2098.443862566053,4.251146349500578,[6.30011777],[46.68445323],42.461762210252175,572.7715109448096,559.8232160590214,1114.4002871499988,-1268.5495654486663,731.5019651374835,4.994256072104728,[-0.37169559],[-0.4248355],0,4
81.82,274.43250099068075,320.9833803064628,626,-459,16401542,437.0,5.082132119428829,1820.027117952779,3617.878285669171,565.8900607270755,24475.197810961345,23.96456169610653,16401542.0,1123.6170989653683,4.386620695160914,[4.31835616],[20.18088648],58.76057351660211,280.27647956972777,245.83997034801592,862.6702730475881,-612.3544725075501,303.3488091290289,4.9744888530746,[0.42185836],[0.35993804],0,0
57.895,449.546364655527,570.8018541246568,708,-743,41088753,817.5,5.143487483400891,2653.3419546812597,5835.111778837509,847.3641604520824,46448.669913998354,77.27162045961384,41088752.99999999,1858.8849626145047,4.3559217772069445,[5.52067438],[34.24995028],41.99507173466906,451.30940489867925,353.2966738050378,977.2215715998087,-961.6652224137047,572.9332694564001,4.980087270329016,[-0.06340859],[-0.30905214],1,1
48.645,201.71120190757875,237.9576560701491,347,-353,8610749,369.0,5.151730320481051,1323.5935286899028,2618.940467213833,315.13585593807886,18791.80529409469,212.6889289473172,8610749.0,806.9055064664676,4.474796495810931,[5.06632024],[27.90471095],32.937033867669385,204.863117227089,177.17251594377268,485.07525189397165,-458.20519420888286,253.49778105537732,5.006369417400277,[0.08882863],[-0.45572305],0,2
71.175,34.99177581946935,36.32375435338725,153,-42,1258061,47.0,5.180533343520666,343.4723017416768,1067.7489301967362,98.75018956951203,14235.0,6.7437921902806695,1258060.9999999998,305.8408611982169,4.052018261370785,[11.11119125],[140.39715229],50.41671349860085,61.2246682310325,47.70029275409265,205.0609665440988,-56.568542494923804,104.82858031090566,4.778591341296244,[0.58028043],[-0.96672573],1,3
63.035,573.4567584177555,530.0302931157528,763,-968,66565213,1073.5,5.173891862402062,2983.8101522439833,7593.555818940539,501.1369858551618,66633.09731219293,58.52349955359813,66565212.99999998,2684.225562784263,4.06117035662081,[6.34447554],[47.65809528],45.261905063750916,575.1325281619881,566.1133645540665,1042.9825022501577,-1268.5495654486663,754.6597122213429,4.9951915428242195,[-0.34420515],[-0.46716723],0,4
31.22,277.67009489680373,342.48111247479403,626,-486,15615074,462.25,5.0875241284864465,1923.7688222957943,3451.693427632682,558.4662101640173,22296.150271903185,80.2992505714557,15615074.000000006,1043.4372578565817,4.543288313487611,[4.40465488],[21.07174679],24.487107832490143,278.34466323247517,230.63877815165674,862.6702730475881,-612.3544725075501,299.2829451372063,4.9755766071474445,[0.20703378],[0.45072557],0,0
55.09,450.67973318089196,572.2844563431623,708,-715,41229426,819.0,5.137816118783492,2812.2174276496844,5772.422293944146,705.1240478832351,44101.872826491395,442.0,41229426.00000001,1626.689193931411,4.427173421421047,[5.12171239],[29.55674205],40.51721856198917,452.22282671267277,342.8130929799625,977.2215715998087,-961.6652224137047,565.5086482539414,4.98189946323123,[-0.06719591],[-0.31949188],1,1
47.52,202.93183486087145,239.44025828865472,347,-353,8687896,371.75,5.153915592640908,1185.1801105798618,2698.7486184314957,273.0472534040126,22553.17929569999,108.81108490653382,8687895.999999998,831.9441384751362,4.288392465442444,[5.78046375],[39.01302205],33.11381056296603,205.77404002934873,173.50326265499632,485.07525189397165,-458.20519420888286,244.6589462905455,4.954626655063815,[0.0708498],[-0.29588269],0,2
73.965,35.44014355219233,31.87594769787044,153,-42,1345365,48.25,5.184879098912457,363.91688074313885,1101.3307876883237,83.31409692639124,14793.0,6.748813085868979,1345365.0,319.5432117664732,4.169707054696189,[11.33223501],[144.43605419],52.4743942318537,63.03382385671998,55.562978372899124,205.0609665440988,-56.568542494923804,111.89964812277114,4.794750409461883,[0.51460207],[-1.11834391],1,3
73.64,572.4645320017652,550.0454230655783,763,-980,66627698,1042.25,5.185567617413346,3381.71109628593,7429.113544781545,997.7348650472156,53833.8318539001,88.62782383099567,66627698.00000002,2871.3390915757573,4.26250891710042,[5.01745009],[28.07575514],53.082506063674124,574.7353630585123,542.5253076976471,1042.9825022501577,-1211.9810229537425,710.6423150924803,4.9654888920387235,[-0.31063825],[-0.43566231],0,4
-29.925,259.30051942678404,344.70501580255245,514,-486,13626453,460.5,5.0906075510841875,1727.3134036302665,3262.3368013801432,436.1937080442858,25364.02302294447,70.9287336413353,13626453.0,1268.5290322875856,4.4830162548141494,[5.06171536],[30.09901075],-19.339370465452074,260.304156228824,248.46086555428477,593.9696961966999,-612.3544725075501,298.3990616607231,5.0148335737145135,[-0.19870935],[-0.14155858],0,0
59.09,450.50458588120944,567.0953485783928,708,-723,41289202,839.25,5.1369474848096655,2782.9237889118567,5791.764600284482,753.6146773434808,41389.49007092627,243.63646831514117,41289202.0,1779.7668386391601,4.379746989813568,[4.88833024],[26.36225731],42.893097346775974,452.33415988625046,378.4572677852186,977.2215715998087,-961.6652224137047,569.7512889410607,4.996399620863276,[-0.06692115],[-0.37361802],1,1
49.05,196.93589693095566,245.37066716267714,361,-327,8237930,355.5,5.161341889169588,1085.6730809289154,2656.923777857829,273.57681541319516,23603.176186139688,26.694147174234285,8237930.0,853.2117344831905,4.201713425599751,[6.53615533],[49.85579539],35.30584158464432,199.857818335936,170.35818840747373,481.5397179880389,-404.4650788387052,239.35564543164637,4.964053062385233,[0.12645885],[-0.37137134],0,2
75.595,36.66375560413854,35.58245324413445,153,-42,1411767,49.25,5.180325431922395,351.9126355068976,1134.8676120898813,108.18689858754055,15119.0,2.4187540839845827,1411767.0,298.7804984760287,4.007806955146146,[11.12428174],[140.49140137],53.56333867488097,64.72869340562963,54.51462029039159,205.0609665440988,-56.568542494923804,112.78353159925433,4.7880653567755065,[0.51763392],[-1.14986059],1,3
61.245,573.825918702702,554.4932297210951,763,-980,66605427,1067.75,5.1786047522068674,3460.1676833534093,7391.391384785188,845.4161734891402,57607.69123998423,425.0,66605427.0,1440.35270853515,4.396171794002451,[5.36708798],[32.27025679],41.804152903748694,575.5688905769665,544.0978448214084,1042.9825022501577,-1211.9810229537425,746.8815376282909,4.963189956577396,[-0.2949178],[-0.41506983],0,4
-26.545,261.3264012207722,338.03330581927725,507,-486,13799225,450.25,5.092016274749015,1751.7316240085136,3275.7688131869895,653.0367023927506,26103.371594687727,14.081622710395155,13799225.0,1741.531562037174,4.472894581096371,[5.08516139],[31.26605679],-16.82207032442797,262.131918983553,242.1707170592396,578.4133470105959,-612.3544725075501,298.3990616607231,5.007263421818199,[-0.15393144],[-0.06051918],0,0
48.34,450.1613981673684,554.4932297210951,698,-724,40996408,796.5,5.14054961305204,2568.3359712031383,5865.156292804484,710.9543995739228,39588.57474783673,22.234702550201217,40996408.0,2462.8077043924986,4.170736525836054,[4.86740606],[26.03467384],33.8350594797763,451.4833648651964,341.24055585620124,977.2215715998087,-961.6652224137047,576.6455800576296,4.978835221036565,[-0.14462597],[-0.30664939],1,1
